Source,Nom,Adresse,Code Postal,Ville,code_insee,Catégorie,Label et appellation,Région,N_Département,Domaine,latitude,longitude
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Huguette Pomel,19 rue marcel ustachon,43360.0,Vergongheon,43258,Bibliothèque,,Auvergne-Rhône-Alpes,43,Lecture publique,45.3712375929098,3.31979743628038
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,43270.0,Vernassal,43259,Bibliothèque,,Auvergne-Rhône-Alpes,43,Lecture publique,45.1482187632835,3.70305377707312
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,0,43490.0,Vielprat,43263,Bibliothèque,,Auvergne-Rhône-Alpes,43,Lecture publique,44.8477,3.9539
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,mairie rue louis jouvet,43800.0,Vorey,43267,Bibliothèque,,Auvergne-Rhône-Alpes,43,Lecture publique,45.1856563692461,3.90976797668841
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Chéméré,10 avenue arthus-princé  chéméré,44320.0,Chaumes-en-Retz,44005,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1220135319829,-1.9164205828414
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale Le Pré aux livres,14 rue de la fontaine,44410.0,Assérac,44006,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.4307439172586,-2.39218379965752
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,24 rue de plesse,44460.0,Avessac,44007,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.6521552905066,-1.98696427913549
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Olympe de Gouges,3 chaussée du pays de retz,44760.0,La Bernerie-en-Retz,44012,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0805737016301,-2.03619773738782
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Bouée,8 place de l'église,44260.0,Bouée,44019,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.3189730915916,-1.90810423992443
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,square pablo neruda,44340.0,Bouguenais,44020,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1704920541408,-1.62248936364408
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,place de l'eglise,44190.0,Boussay,44022,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0431516095444,-1.18696881808936
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Divatte-sur-Loire,rue du calvaire,44450.0,Divatte-sur-Loire,44029,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2708877702437,-1.33992121692994
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Le Grand Lieu,3 place saint-martin,44118.0,La Chevrolière,44041,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.094073873287,-1.61158982951672
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Geneviève Couteau,1 place jacques demy,44190.0,Clisson,44043,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0866378028263,-1.28356829801152
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,22 bis place de l'eglise,44290.0,Conquereuil,44044,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.6250971878216,-1.75090570252781
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque LA PARENTHESE,rue des pres,44560.0,Corsept,44046,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2771156478395,-2.05724982368152
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque La forge aux livres,7 rue saint jérôme,44521.0,Couffé,44048,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.3922977502269,-1.29060329656554
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale Henri Queffélec,181 avenue de lattre de tassigny,44500.0,La Baule-Escoublac,44055,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2850713057551,-2.40287971126279
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,1 rue de bel air,44320.0,Frossay,44061,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2445221899545,-1.93287763693186
Ministère de la Culture - Service du livre et de la lecture,La forêt aux livres,place du muguet,44130.0,Le Gâvre,44062,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5203211905865,-1.74761257458358
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Des Changes,3 rue des changes,44190.0,Gétigné,44063,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0760187827144,-1.24701354414856
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Au fil des mots,rue boisteau,44190.0,Gorges,44064,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1011694203905,-1.30107165760202
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Victor-Hugo,5 esplanade de l'europe,44119.0,Grandchamp-des-Fontaines,44066,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.3643511402924,-1.6069172972096
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Municipale,5 rue saint jean,44290.0,Guémené-Penfao,44067,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.6274967977201,-1.83349225883695
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,2 rue du stade,44610.0,Indre,44074,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2004544768001,-1.67183100118563
Ministère de la Culture - Service du livre et de la lecture,Médiathèque,1 rue saint-benoit,44290.0,Massérac,44092,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.6718989403999,-1.91355682343217
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de la Meilleraye-de-Bretagne,72 rue des frères templé,44520.0,La Meilleraye-de-Bretagne,44095,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5596763064135,-1.40172395458806
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Les mille et une pages - Mésanger,9 rue des arts,44522.0,Mésanger,44096,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.433680896306,-1.23212818940138
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Au plaisir de lire,espace culturel jehan meschinot,44690.0,Monnières,44100,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1309421408331,-1.35416467947653
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque De Mouzillon,15 route d'ancenis,44330.0,Mouzillon,44108,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1418995763139,-1.28302741582531
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale de Cappelle-la-Grande,place bernard gouvart,59180.0,Cappelle-la-Grande,59131,Bibliothèque,,Hauts-de-France,59,Lecture publique,50.9964659846592,2.36537020901429
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Chantenay,8 rue de la constitution,44300.0,Nantes,44109,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2060455015257,-1.58922277338731
Ministère de la Culture - Service du livre et de la lecture,Réseau Intercommunal de Lecture Publique de Nozay,21 rue alexis letourneau,44170.0,Nozay,44113,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.564644,-1.62652
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale Le Petit ChantiLire,46 avenue alexandre goupil,44700.0,Orvault,44114,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2539627816897,-1.59860829107174
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Bouillon de culture de Pannecé,235 rue du stade,44440.0,Pannecé,44118,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.4866666912308,-1.23765163149548
Ministère de la Culture - Service du livre et de la lecture,Médiathèque,3 espace des 3 lieux,44630.0,Plessé,44128,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5430153261668,-1.88552348636316
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Pouillé-les-Côteaux,10 rue des pilotes,44522.0,Pouillé-les-Côteaux,44134,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.4544861650973,-1.16172212573472
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Quilly,rue de la mairie,44750.0,Quilly,44139,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.4602456836599,-1.95220615203803
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Rougé,1 rue du vieux rougé,44660.0,Rougé,44146,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.7838049597438,-1.44921011177159
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Ruffigné,8 rue des jonquilles,44660.0,Ruffigné,44148,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.7565561790814,-1.49355195493537
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Au jardin des histoires,jardin de la cure,44310.0,Saint-Colomban,44155,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0113610445209,-1.58177754998021
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Intercommunale De Saint Gildas Des Bois,17 rue des forges,44530.0,Saint-Gildas-des-Bois,44161,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5123981766419,-2.03931283304085
Ministère de la Culture - Service du livre et de la lecture,Ludothèque Haute-Chaussée,14 placis george sand,44800.0,Saint-Herblain,44162,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2058326909208,-1.66341152625957
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Bellevue,26 rue de saint-nazaire,44800.0,Saint-Herblain,44162,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.212283624898,-1.61520338952131
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque d'Anetz,impasse des sports anetz,44150.0,Vair-sur-Loire,44163,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.3817736236216,-1.10329479201812
Ministère de la Culture - Service du livre et de la lecture,Mediathèque municipale Edmond-Bertreux,rue du 14 juillet,44640.0,Saint-Jean-de-Boiseau,44166,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1937811767869,-1.72387826136521
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,2 route de vendée,44190.0,Saint-Lumine-de-Clisson,44173,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0826413169855,-1.33681734363172
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale Le PotAMots,6 place nd du chatelier,44310.0,Saint-Lumine-de-Coutais,44174,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0557454680574,-1.72673972479648
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,rue du grand pré,44680.0,Saint-Mars-de-Coutais,44178,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1122148248863,-1.73438237991521
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Freigné,2 rue saint-maurice,44540.0,Vallons-de-l'Erdre,44180,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5485303528967,-1.12351874107486
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Maumusson,184 rue de la mairie - maumusson,44540.0,Vallons-de-l'Erdre,44180,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.4807340062319,-1.10754964589208
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Saint-Sulpice-des-Landes,2 place de la mairie - saint-sulpice-des-landes,44540.0,Vallons-de-l'Erdre,44180,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5742034656359,-1.20571736677989
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Bonnoeuvre,4 rue de la garenne - bonnoeuvre,44540.0,Vallons-de-l'Erdre,44180,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5275613462422,-1.23907124185613
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Anne Frank,bd broodcoorens,44600.0,Saint-Nazaire,44184,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2606440870399,-2.2565733192264
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,32 avenue de la source,44680.0,Sainte-Pazanne,44186,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.1028301593799,-1.80340539145064
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place andré malraux,44310.0,Saint-Philbert-de-Grand-Lieu,44188,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.0374293588619,-1.64289807661592
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Saint-Vincent-des-Landes,17 rue de la mairie,44590.0,Saint-Vincent-des-Landes,44193,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.6552877927651,-1.49773109210064
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale de Sautron,33 rue de la vallee,44880.0,Sautron,44194,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.2648050925588,-1.67331751395959
Ministère de la Culture - Service du livre et de la lecture,Médiathèque de Savenay,place de l'hotel de ville,44260.0,Savenay,44195,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.3587230064462,-1.94282342678638
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque de Sion-les-Mines,place du breil,44590.0,Sion-les-Mines,44197,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.7365666277783,-1.59029277119411
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque La Grange Aux Livres,rue principale,44170.0,Vay,44214,Bibliothèque,,Pays de la Loire,44,Lecture publique,47.5544197228144,-1.70383406435701
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Jean-Marie Vié,2 rue des essarts,45480.0,Autruy-sur-Juine,45015,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,48.2757514988705,2.09893376307691
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place du champs de foire,45500.0,Autry-le-Châtel,45016,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.5996339460261,2.60443548161832
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,12 rue principale,45340.0,Auxy,45018,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,48.1179351355507,2.47813014246733
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque municipale,rue jean bordier,45130.0,Baule,45024,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.8112062974879,1.6709485904196
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,62  grane rue,45480.0,Bazoches-les-Gallerandes,45025,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,48.1651647432199,2.04239528900496
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,6 route des etangs,45210.0,Bazoches-sur-le-Betz,45026,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,48.1316177168052,2.98991859035144
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,place jules ferry,45270.0,Bellegarde,45031,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.9881253339832,2.44433782622686
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,route de la mairie,45290.0,Boismorand,45036,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.7857530058504,2.71940941802425
Ministère de la Culture - Service du livre et de la lecture,Médiathèque Au Bord'& mots,17 rue de la mairie,45460.0,Les Bordes,45042,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.8122183697563,2.40199552801547
Ministère de la Culture - Service du livre et de la lecture,Point Lecture,1 rue du moulin,45130.0,Charsonville,45081,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.9288491704031,1.58343335447876
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,2 place de la liberté,45110.0,Châteauneuf-sur-Loire,45082,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.8664878240627,2.21947191167712
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,rue du cormier,45360.0,Châtillon-sur-Loire,45087,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.5895670251962,2.75318330348452
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque,45 rue de paris,45520.0,Chevilly,45093,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,48.026484,1.874342
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,133 rue du marechal foch,45370.0,Cléry-Saint-André,45098,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,47.8216001966001,1.7559578608011
Ministère de la Culture - Service du livre et de la lecture,Bibliothèque Municipale,16 rue de beaune,45490.0,Corbeilles,45103,Bibliothèque,,Centre-Val de Loire,45,Lecture publique,48.0719690274651,2.5484373229483
